S.No,Country,City,Company,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,CONTACT,Google Map,Category,Reviews,Comments,Standard_Category,Conversion_Probability,Rank,Reviews_Normalized,Comments_Normalized,Lead_Score,Final_Score,Company_Name_Length,Company_Word_Count,Category_Frequency,City_Frequency,City_Encoded,Category_Encoded,Predicted_Probability,,
249,India,Haryana,Satguru Homeopathic Home,,,,,9812424243,"https://www.google.com/maps/place/Satguru+Homeopathic+Home/@29.5066789,75.4439441,17z/data=!3m1!4b1!4m6!3m5!1s0x391165ea2180d565:0xe4fc621810a4fbaf!8m2!3d29.5066789!4d75.4439441!16s%2Fg%2F11dxc84zkh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Hospital,5,13,Medical Clinic,0.85,4,1,0.343004786,0.671502393,0.778600957,24,3,103,56,3,3,0.7740661,,
250,India,Haryana,Homeopathic Care Centre,,,,,9253139297,"https://www.google.com/maps/place/Homeopathic+Care+Centre/@29.1357546,75.7456791,17z/data=!3m1!4b1!4m6!3m5!1s0x39123313413d2759:0xebb205c0a6294893!8m2!3d29.1357546!4d75.7456791!16s%2Fg%2F11gj0zv8gs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,15,Homeopathy Clinic,0.55,5,1,0.360360191,0.680180095,0.602072038,23,3,25,56,3,2,0.6163321,,
251,India,Rajasthan,DR. HEMANT HOMEOPATHIC CLINIC,,,,,9981041794,"https://www.google.com/maps/place/DR.+HEMANT+HOMEOPATHIC+CLINIC/@26.4525752,74.6722006,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7bf03bdc6f1:0xb33ab1a5fd1b1e3f!8m2!3d26.4525752!4d74.6722006!16s%2Fg%2F11j47nbzhh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,169,Homeopathy Clinic,0.55,5,1,0.667512383,0.833756191,0.663502477,29,4,25,49,10,2,0.662419,,
252,India,Rajasthan,Ayush homeopathic clinic ajmer,,,,,9079384856,"https://www.google.com/maps/place/Ayush+homeopathic+clinic+ajmer/@26.4292863,74.6516474,17z/data=!3m1!4b1!4m6!3m5!1s0x396be774ec08a517:0xcd9b15199806db25!8m2!3d26.4292863!4d74.6516474!16s%2Fg%2F11gm9ds1zy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.6,35,Homeopathy Clinic,0.55,5,0.92,0.46575879,0.692879395,0.607151758,30,4,25,49,10,2,0.61075467,,
253,India,Rajasthan,Sanjeevani Homoeopathic Clinic,,,,,9928022888,"https://www.google.com/maps/place/Sanjeevani+Homoeopathic+Clinic/@26.4305445,74.6285637,17z/data=!3m1!4b1!4m6!3m5!1s0x396be72deb44992d:0xb66a086ec5f2316!8m2!3d26.4305445!4d74.6285637!16s%2Fg%2F11c2qzs2jm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopathic Pharmacy,4.1,40,Homeopathy Clinic,0.55,5,0.82,0.482662116,0.651331058,0.590532423,30,3,25,49,10,2,0.5877792,,
254,India,Rajasthan,Dr. Vasudev Balani,,,,,9414355221,"https://www.google.com/maps/place/Dr.+Vasudev+Balani/@26.4302481,74.6362117,17z/data=!3m1!4b1!4m6!3m5!1s0x396be72b08fffe75:0xa00ef78d72c9563!8m2!3d26.4302481!4d74.6362117!16s%2Fg%2F11c57ch_c3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.9,108,Homeopathy Clinic,0.55,5,0.98,0.609746049,0.794873024,0.64794921,18,3,25,49,10,2,0.65111256,,
255,India,Rajasthan,Pragyay Homoeopathy Clinic,,,,,7014817546,"https://www.google.com/maps/place/Pragyay+Homoeopathy+Clinic/@26.4971529,74.6303004,17z/data=!3m1!4b1!4m6!3m5!1s0x396be767f19e8963:0x1084642ce0c9fb5!8m2!3d26.4971529!4d74.6303004!16s%2Fg%2F11wg7cw4qs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Medical Clinic,4.8,26,Medical Clinic,0.85,4,0.96,0.428368042,0.694184021,0.787673608,26,3,103,49,10,3,0.79099464,,
256,India,Rajasthan,Vedha Homoeopathic Clinic,,,,,9257409929,"https://www.google.com/maps/place/Vedha+Homoeopathic+Clinic-+best+homeopathic+clinic/@26.4978098,74.6307584,17z/data=!3m1!4b1!4m6!3m5!1s0x396be730ea6a943f:0xe602209a0d32c29e!8m2!3d26.4978098!4d74.6307584!16s%2Fg%2F11v63d0q5x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Medical Clinic,5,26,Medical Clinic,0.85,4,1,0.428368042,0.714184021,0.795673608,25,3,103,49,10,3,0.7967445,,
257,India,Rajasthan,Aarsh homoeo clinic,,,,,7627017210,"https://www.google.com/maps/place/Aarsh+homoeo+clinic/@26.4205766,74.6516969,17z/data=!3m1!4b1!4m6!3m5!1s0x396be1fa07345833:0x292d8f83d204434f!8m2!3d26.4205766!4d74.6516969!16s%2Fg%2F11w2gq5h7h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,28,Homeopathy Clinic,0.55,5,1,0.43765574,0.71882787,0.617531148,19,3,25,49,10,2,0.6212994,,
258,India,Rajasthan,Advanced homeocare and skin clinic,,,,,7877301238,"https://www.google.com/maps/place/Advanced+homeocare+and+skin+clinic/@26.4906949,74.616439,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7faed0ee4e5:0xdf17d71941720e05!8m2!3d26.4906949!4d74.616439!16s%2Fg%2F11tc7m91zq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.7,19,Homeopathy Clinic,0.55,5,0.94,0.389362708,0.664681354,0.595872542,34,5,25,49,10,2,0.6007063,,
259,India,Gujarat,Amrutam Homoeopathic Clinic,,,,,7974133746,"https://www.google.com/maps/place/Amrutam+Homoeopathic+Clinic/@23.0938597,72.5462853,17z/data=!3m1!4b1!4m6!3m5!1s0x395e8382bd985859:0x4e84323ba26deec9!8m2!3d23.0938597!4d72.5462853!16s%2Fg%2F11vdk9zvns?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,81,Homeopathy Clinic,0.55,5,1,0.572752163,0.786376082,0.644550433,27,3,25,45,2,2,0.6435306,,
260,India,Gujarat,Mantra Homeopathic clinic,,,,,8511125419,"https://www.google.com/maps/place/Mantra+Homeopathic+clinic-Best+Homeopathic+Doctor+'s+Treatment+at+Clinic+in+Ahmedabad/@23.0697602,72.545055,17z/data=!3m1!4b1!4m6!3m5!1s0x395e8335a48b82b1:0x404dc49d3cc147b5!8m2!3d23.0697602!4d72.545055!16s%2Fg%2F11pyc26bw4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,53,Homeopathy Clinic,0.55,5,1,0.51845809,0.759229045,0.633691618,25,3,25,45,2,2,0.62888527,,
261,India,Gujarat,NIILESH homeopathy clinic,,,,,9427711648,"https://www.google.com/maps/place/NIILESH+homeopathy+clinic+%7C+Best+Homeopathy+doctor+%7C+Homeopathic+Clinic+Ahmedabad,Gujarat,India/@23.0000578,72.6592568,17z/data=!3m1!4b1!4m6!3m5!1s0x395e86345690c297:0x6c605e472b04ebba!8m2!3d23.0000578!4d72.6592568!16s%2Fg%2F11cmy919s8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,6,Homeopathy Clinic,0.55,5,1,0.252914739,0.626457369,0.580582948,25,3,25,45,2,2,0.5929795,,
262,India,Gujarat,Homeo Plus Clinic,,,,,7874343995,"https://www.google.com/maps/place/Homeo+Plus+Clinic/@23.0510622,72.6437371,17z/data=!3m1!4b1!4m6!3m5!1s0x395e879655621be7:0x67a3860a78fda88b!8m2!3d23.0510622!4d72.6437371!16s%2Fg%2F11mxy_fn7k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,436,Homeopathy Clinic,0.55,5,1,0.790223905,0.895111952,0.688044781,17,3,25,45,2,2,0.68679947,,
263,India,Gujarat,Dr. Pathak's Homeopathic Clinic,,,,,9427320845,"https://www.google.com/maps/place/Dr.+Pathak's+Homeopathic+Clinic+(Dr.+Abinash+Pathak+)/@23.012644,72.519707,17z/data=!3m1!4b1!4m6!3m5!1s0x395e9b9af5b99b07:0xcb5c01c35eb23933!8m2!3d23.012644!4d72.519707!16s%2Fg%2F11g3xjwlgl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,82,Homeopathy Clinic,0.55,5,1,0.574327606,0.787163803,0.644865521,31,4,25,45,2,2,0.6448108,,
264,India,Gujarat,Dr Parth Maru Homeopathic clinic,,,,,9033878582,"https://www.google.com/maps/place/Dr+Parth+Maru+Homeopathic+clinic+(Dr+Parth+Maru)(M.D.)/@23.0971402,72.5961702,17z/data=!3m1!4b1!4m6!3m5!1s0x395e835f8adaabe7:0xe1b2abd7985753ec!8m2!3d23.0971402!4d72.5961702!16s%2Fg%2F11g1lm9gb2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.9,231,Homeopathy Clinic,0.55,5,0.98,0.707925883,0.843962941,0.667585177,32,5,25,45,2,2,0.6697993,,
265,India,Gujarat,Health & Homoeopathy by Dr. Parul Modi,,,,,7211122323,"https://www.google.com/maps/place/Health+%26+Homoeopathy+by+Dr.+Parul+Modi/@23.1038572,72.5944473,17z/data=!3m1!4b1!4m6!3m5!1s0x395e8345c57d3edb:0x464df340528b34d2!8m2!3d23.1038572!4d72.5944473!16s%2Fg%2F11gjp4481c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.9,121,Homeopathy Clinic,0.55,5,0.98,0.624390457,0.802195229,0.650878091,38,7,25,45,2,2,0.6545217,,
266,India,Gujarat,Migraine Specialist Homeopathy Clinic -Trinity cures,,,,,9157057091,"https://www.google.com/maps/place/Migraine+Specialist+Homeopathy+Clinic+-Trinity+cures/@23.0243173,72.5287181,17z/data=!3m1!4b1!4m6!3m5!1s0x395e84ce3782695f:0xa6536b4e09e9329d!8m2!3d23.0243173!4d72.5287181!16s%2Fg%2F11fj02d5c4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.8,66,Homeopathy Clinic,0.55,5,0.96,0.546494264,0.753247132,0.631298853,52,6,25,45,2,2,0.63901985,,
267,India,Gujarat,SHANTAM HOMOEOPATHIC CLINIC,,,,,9409241590,"https://www.google.com/maps/place/SHANTAM+HOMOEOPATHIC+CLINIC/@23.043465,72.587596,17z/data=!3m1!4b1!4m6!3m5!1s0x395e854f36319f89:0xc7aec2262b794e33!8m2!3d23.043465!4d72.587596!16s%2Fg%2F11q422t759?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,4.9,79,Homeopathy Clinic,0.55,5,0.98,0.569542804,0.774771402,0.639908561,27,3,25,45,2,2,0.6416652,,
268,USA,San Francisco,Classical Homeopath & Body Energy Mechanic,,,,,16503837683,"https://www.google.com/maps/place/Classical+Homeopath+%26+Body+Energy+Mechanic/@37.7851805,-122.4072778,17z/data=!3m1!4b1!4m6!3m5!1s0x80858085fef9ebcf:0x427868a8ba9f3a5f!8m2!3d37.7851805!4d-122.4072778!16s%2Fg%2F11bwlw87vy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,1,Homeopathy Clinic,0.85,4,1,0.090090048,0.545045024,0.72801801,42,6,25,10,11,2,0.7258802,,
269,USA,San Francisco,Homeopatia Y Nutricion,,,,,14156479220,"https://www.google.com/maps/place/Homeopatia+Y+Nutricion/@37.7556262,-122.4185118,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e3f2a1c278d:0x7cd0fef7eb93b1ec!8m2!3d37.7556262!4d-122.4185118!16s%2Fg%2F1v8j0p15?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,2,Homeopathy Clinic,0.85,4,1,0.142789347,0.571394674,0.738557869,22,3,25,10,11,2,0.7298428,,
270,USA,Las Vegas,LV Holistic Health,,,,,17026461150,"https://www.google.com/maps/place/LV+Holistic+Health/@36.1138905,-115.2854532,17z/data=!3m1!4b1!4m6!3m5!1s0x80c8c19bd4d75ddf:0x7b8e604a008f02a2!8m2!3d36.1138905!4d-115.2854532!16s%2Fg%2F1tjytwxv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Holistic Medicine Practitioner,4.5,22,Homeopathy Clinic,0.85,4,0.9,0.407527912,0.653763956,0.771505582,18,3,25,7,5,2,0.76420724,,
271,USA,Las Vegas,A Wholistic Vegas,,,,,17256961115,"https://www.google.com/maps/place/A+Wholistic+Vegas/@35.9277595,-114.9698721,8z/data=!3m1!4b1!4m6!3m5!1s0x80c8c487183c3bb5:0xc61c3449d5804198!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F11dyx53p93?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Holistic Medicine Practitioner,5,8,Homeopathy Clinic,0.85,4,1,0.285578695,0.642789347,0.767115739,17,3,25,7,5,2,0.7617282,,
272,USA,Los Angeles,My Homeopathic Center,,,,,13108587661,"https://www.google.com/maps/place/My+Homeopathic+Center/@34.052277,-118.390773,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b95dcdd1664b:0x39057e0135b714cc!8m2!3d34.052277!4d-118.390773!16s%2Fg%2F1hc1n_zj3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Homeopath,5,4,Homeopathy Clinic,0.85,4,1,0.209182613,0.604591306,0.751836523,21,3,25,8,6,2,0.74561477,,
273,India,Haryana,NIEL Spoken English Institute in Palwal,,,,,7011992040,"https://www.google.com/maps/place/NIEL+Spoken+English+Institute+in+Palwal/@28.1410359,77.335079,17z/data=!3m1!4b1!4m6!3m5!1s0x390cd3acbdc2f5b5:0x65816e5b544d175b!8m2!3d28.1410359!4d77.335079!16s%2Fg%2F11cn189slr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",Coaching Center,4.7,112,Coaching Center,0.85,2,0.94,0.614430248,0.777215124,0.82088605,39,6,41,56,3,0,0.8196717,,
274,India,Haryana,Bright Vision Academy (NEET),,,,,9813810138,"https://www.google.com/maps/place/Bright+Vision+Academy+(NEET)/@28.103617,77.0073684,17z/data=!3m1!4b1!4m6!3m5!1s0x390d33e8e6f8408d:0xfe29c187b66be27c!8m2!3d28.103617!4d77.0073684!16s%2Fg%2F11s1y0c5kn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Education Center,4.3,13,Training Center,0.85,1,0.86,0.343004786,0.601502393,0.750600957,28,4,74,56,3,10,0.7522118,,
275,India,Haryana,Pahat Tution Center,,,,,8059287399,"https://www.google.com/maps/place/Pahat+Tution+Center/@28.0402197,76.9718073,17z/data=!3m1!4b1!4m6!3m5!1s0x3972cd940e4cd6ad:0xfb963eb69de7e617!8m2!3d28.0402197!4d76.9718073!16s%2Fg%2F11j4tcf_1r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Education Center,4.8,6,Training Center,0.85,1,0.96,0.252914739,0.606457369,0.752582948,19,3,74,56,3,10,0.74360824,,
276,India,Haryana,Mewat Library Nuh,,,,,9050150416,"https://www.google.com/maps/place/Mewat+Library+Nuh/@28.1055809,77.0058676,17z/data=!3m1!4b1!4m6!3m5!1s0x390d33478e85fb0b:0xa6b8a143c798535b!8m2!3d28.1055809!4d77.0058676!16s%2Fg%2F11q93wx8k_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Education Center,4.5,21,Training Center,0.85,1,0.9,0.401750407,0.650875204,0.770350081,17,3,74,56,3,10,0.77595776,,
277,India,Haryana,Tuition Center,,,,,9896010449,"https://www.google.com/maps/place/Tuition+Center/@28.1213384,77.3146028,17z/data=!3m1!4b1!4m6!3m5!1s0x390cd3215c1ba7e9:0xde4d8a930504cbd8!8m2!3d28.1213384!4d77.3146028!16s%2Fg%2F11jj18wwnt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Coaching Center,5,69,Coaching Center,0.85,2,1,0.552187399,0.7760937,0.82043748,14,2,41,56,3,0,0.82034904,,
278,India,Haryana,American Spoken English Classes,,,,,9050086500,"https://www.google.com/maps/place/M+Classes-+Best+Coaching+in+Palwal/@28.1318933,77.3327005,17z/data=!3m1!4b1!4m6!3m5!1s0x390cd3ae6105721d:0xc27bee7d1ec85e19!8m2!3d28.1318933!4d77.3327005!16s%2Fg%2F11kb96x8v6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Education Institute,4.8,115,Training Center,0.85,1,0.96,0.617835835,0.788917917,0.825567167,31,4,74,56,3,10,0.8249487,,
279,India,Haryana,Heritage English Institute,,,,,9034462690,"https://www.google.com/maps/place/Raj+unique+coaching+center+Palwal/@28.1448952,77.3355176,17z/data=!3m1!4b1!4m6!3m5!1s0x390cd24c61311d1f:0x327650ce9e59aa19!8m2!3d28.1448952!4d77.3355176!16s%2Fg%2F11dynrxcxz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Coaching Center,4.8,94,Coaching Center,0.85,2,0.96,0.591878605,0.775939303,0.820375721,26,3,41,56,3,0,0.82003486,,
280,India,Haryana,Rama Tuition Centre,,,,,8168728128,"https://www.google.com/maps/place/Rama+Tuition+Centre/@28.1384769,77.337333,17z/data=!3m1!4b1!4m6!3m5!1s0x390cd332c2c84e9b:0xb90aaacd09a1b074!8m2!3d28.1384769!4d77.337333!16s%2Fg%2F11q7zg6r51?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Education Center,5,10,Training Center,0.85,1,1,0.311660359,0.65583018,0.772332072,19,3,74,56,3,10,0.7707728,,
281,India,Rajasthan,Sanjeevani Physiotherapy Clinic and Pain Management Centre,,,,,8619041440,"https://www.google.com/maps/place/Sanjeevani+Physiotherapy+Clinic+and+Pain+Management+Centre/@26.4619276,74.6760153,17z/data=!3m1!4b1!4m6!3m5!1s0x396be76ea60ef5e1:0xd0d6933756f6df03!8m2!3d26.4619276!4d74.6760153!16s%2Fg%2F11r3zd95bg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Clinic,4.9,66,Physiotherapy Clinic,0.85,3,0.98,0.546494264,0.763247132,0.815298853,58,7,20,49,10,7,0.8150238,,
282,India,Rajasthan,Biomech Physiotherapy Clinic,,,,,8744802710,"https://www.google.com/maps/place/Biomech+Physiotherapy+Clinic/@26.4836676,74.6491608,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7a465fd1dc9:0x9566bcd4a9c942e!8m2!3d26.4836676!4d74.6491608!16s%2Fg%2F11r1wfyt87?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Clinic,5,63,Physiotherapy Clinic,0.85,3,1,0.540540286,0.770270143,0.818108057,28,3,20,49,10,7,0.81151026,,
283,India,Rajasthan,Physiotherapy and Rehabilitation Centre(Dr.Ramji Lal Meena),,,,,7014565037,google.com/maps/place/Physiotherapy+and+Rehabilitation+Centre%28Dr.Ramji+Lal+Meena%29/data=!4m7!3m6!1s0x396be7caa5841855:0x737009a77b587954!8m2!3d26.504319!4d74.6350828!16s%2Fg%2F11rms_950w!19sChIJVRiEpcrnazkRVHlYe6cJcHM?authuser=0&hl=en&rclk=1,Physiotherapist,5,81,Physiotherapy Clinic,0.85,3,1,0.572752163,0.786376082,0.824550433,59,6,20,49,10,7,0.8201969,,
284,India,Rajasthan,Dr. PRIYA SURANA (PT) PHYSIOTHERAPIST,,,,,7976523036,"https://www.google.com/maps/place/Dr.+PRIYA+SURANA+(PT)+PHYSIOTHERAPIST/@26.4237491,74.6539983,17z/data=!3m1!4b1!4m6!3m5!1s0x396be1dfe1615137:0xb85cb632b29559eb!8m2!3d26.4237491!4d74.6539983!16s%2Fg%2F11j9h7ts8_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapist,4.9,265,Physiotherapy Clinic,0.85,3,0.98,0.725700779,0.852850389,0.851140156,37,5,20,49,10,7,0.8319911,,
285,India,Rajasthan,HEALIFY: ADVANCED PHYSIOTHERAPY & REHABILITATION CLINIC,,,,,7300053001,"https://www.google.com/maps/place/HEALIFY:+ADVANCED+PHYSIOTHERAPY+%26+REHABILITATION+CLINIC/@26.48698,74.6252233,17z/data=!3m1!4b1!4m6!3m5!1s0x396be77cdd89f8b3:0x35661a5b7d2b8ba!8m2!3d26.48698!4d74.6252233!16s%2Fg%2F11m79cp7p5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Center,4.9,65,Physiotherapy Clinic,0.85,3,0.98,0.544539754,0.762269877,0.814907951,55,6,20,49,10,7,0.8150238,,
286,India,Rajasthan,Dr. Arjun Pradhan (Physiotherapist),,,,,9784535251,"https://www.google.com/maps/place/Dr.+Arjun+Pradhan+(Physiotherapist)/@26.5165656,74.6391423,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7d4c2d55ec1:0x81b66fe69eb01578!8m2!3d26.5165656!4d74.6391423!16s%2Fg%2F11gbpd3v05?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapist,4.9,55,Physiotherapy Clinic,0.85,3,0.98,0.523184882,0.751592441,0.810636976,35,4,20,49,10,7,0.7858006,,
287,India,Rajasthan,Rehab to Reality Physiotherapy And Fitness Centre,,,,,8619566862,"https://www.google.com/maps/place/Rehab+to+Reality+Physiotherapy+And+Fitness+Centre/@26.469753,74.606173,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7bf8b00d2b7:0xb271485854896515!8m2!3d26.469753!4d74.606173!16s%2Fg%2F11xnvj4yhw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Center,4.9,28,Physiotherapy Clinic,0.85,3,0.98,0.43765574,0.70882787,0.793531148,49,7,20,49,10,7,0.79691976,,
288,India,Rajasthan,Dr.Rawat Physio & Rehabilitation centre -Physiotherapy Centre,,,,,8890243411,"https://www.google.com/maps/place/Dr.Rawat+Physio+%26+Rehabilitation+centre+-Physiotherapy+Centre/@26.4878007,74.6300216,17z/data=!3m1!4b1!4m6!3m5!1s0x396be7996b5f9b7f:0xfd2922d257390c45!8m2!3d26.4878007!4d74.6300216!16s%2Fg%2F11xm_mjxsx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Center,4.9,140,Physiotherapy Clinic,0.85,3,0.98,0.643202522,0.811601261,0.834640504,61,7,20,49,10,7,0.83230424,,
289,India,Rajasthan,Dr. Alshifa’s Revive Physiotherapy Clinic,,,,,8890516110,"https://www.google.com/maps/place/Dr.+Alshifa%E2%80%99s+Revive+Physiotherapy+Clinic/@26.4832817,74.6516992,17z/data=!3m1!4b1!4m6!3m5!1s0x396be70066a15331:0x702140672deb2b4b!8m2!3d26.4832817!4d74.6516992!16s%2Fg%2F11v_4r8x00?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapist,4.8,26,Physiotherapy Clinic,0.85,3,0.96,0.428368042,0.694184021,0.787673608,41,5,20,49,10,7,0.79116744,,
290,India,Rajasthan,"Dr. Harsh Mathur, Vinayak Physiotherapy Centre",,,,,9928677525,"https://www.google.com/maps/place/Dr.+Harsh+Mathur,+Vinayak+Physiotherapy+Centre/@26.4905745,74.6146146,17z/data=!3m1!4b1!4m6!3m5!1s0x396be701cd2835e3:0x9b8be229c29d95b3!8m2!3d26.4905745!4d74.6146146!16s%2Fg%2F11tj6mqj13?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapist,5,34,Physiotherapy Clinic,0.85,3,1,0.462097352,0.731048676,0.80241947,46,6,20,49,10,7,0.8009035,,
291,India,Gujarat,REHABCARE PHYSIOTHERAPY CLINIC,,,,,9426412868,"https://www.google.com/maps/place/REHABCARE+PHYSIOTHERAPY+CLINIC+%7C+Chandlodiya+Ahmedabad%7C+ONGC+panel/@23.0828949,72.5498473,17z/data=!3m1!4b1!4m6!3m5!1s0x395e833d2d27618b:0x2c56169a166b9cc6!8m2!3d23.0828949!4d72.5524222!16s%2Fg%2F11t35d4sjd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Center,5,311,Physiotherapy Clinic,0.85,3,1,0.746432281,0.873216141,0.859286456,30,3,20,45,2,7,0.85602576,,
292,India,Gujarat,Motion Physio | Physiotherapist in Ahmedabad,,,,,8401670853,"https://www.google.com/maps/place/Motion+Physio+%7C+Physiotherapist+in+Ahmedabad/@23.0783006,72.5359296,17z/data=!3m1!4b1!4m6!3m5!1s0x395e839d1cbf322f:0xba522f93d92487b5!8m2!3d23.0783006!4d72.5359296!16s%2Fg%2F11nnj6n9mc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",Physiotherapy Center,4.9,129,Physiotherapy Clinic,0.85,3,0.98,0.632645451,0.806322726,0.83252909,44,6,20,45,2,7,0.83153325,,
